LOC130453517	XP_056650550.1
CDKL5	XP_056664659.1
CDKL5	XP_056664660.1
CDKL5	XP_056664661.1
PPEF1	XP_056664666.1
PPEF1	XP_016280239.2
PPEF1	XP_007500885.2
PPEF1	XP_007500884.2
PPEF1	XP_056664667.1
PHKA2	XP_001364133.1
PHKA2	XP_007500882.1
PHKA2	XP_056664670.1
PHKA2	XP_007500880.1
PHKA2	XP_007500881.1
ADGRG2	XP_007500879.1
ADGRG2	XP_056664671.1
LOC103096759	XP_007500875.1
LOC103096759	XP_056662781.1
LOC103096106	XP_056662782.1
LOC103096106	XP_007500871.1
LOC103096106	XP_016280238.1
LOC103095811	XP_007500869.1
CPOX	XP_001380630.1
GPR15	XP_056664500.1
CLDND1	XP_007500865.1
CLDND1	XP_007500867.1
CLDND1	XP_007500866.1
CLDND1	XP_007500868.1
CLDND1	XP_056662783.1
CLDND1	XP_056662784.1
LOC100031316	XP_001380615.2
LOC100619452	XP_016280192.1
LOC100619413	XP_003341837.1
LOC100031303	XP_001380603.2
LOC100031296	XP_001380597.2
LOC100619116	XP_016280153.2
LOC100619073	XP_003341846.1
LOC100031274	XP_001380580.2
LOC100031267	XP_001380574.2
LOC100618937	XP_003341845.1
LOC100618902	XP_003341844.1
LOC100031252	XP_001380562.2
GABRR3	XP_056664501.1
RIOX2	XP_056662801.1
RIOX2	XP_056662802.1
RIOX2	XP_056662799.1
RIOX2	XP_056662803.1
RIOX2	XP_056662798.1
RIOX2	XP_056662805.1
RIOX2	XP_056662800.1
RIOX2	XP_056662804.1
RIOX2	XP_056662806.1
CRYBG3	XP_056662795.1
CRYBG3	XP_056662796.1
CRYBG3	XP_056662797.1
CRYBG3	XP_056662794.1
ARL6	XP_001364054.1
ARL6	XP_007500864.1
ARL6	XP_007500863.1
ARL6	XP_056662807.1
EPHA6	XP_056662808.1
EPHA6	XP_056662809.1
EPHA6	XP_007500858.2
LOC107649749	XP_016280149.1
TBC1D19	XP_056664502.1
NSUN3	XP_007500857.2
ARL13B	XP_007500853.2
ARL13B	XP_007500852.2
ARL13B	XP_056662980.1
PROS1	XP_007500851.2
LOC103103250	XP_056662981.1
LOC103103250	XP_016280229.2
LOC103103250	XP_056662982.1
LOC103103250	XP_007500850.2
LOC103103250	XP_007500847.2
LOC103103250	XP_056662983.1
LOC103103250	XP_007500845.2
LOC103102823	XP_007500844.2
LOC103102287	XP_056662987.1
LOC103102287	XP_056662986.1
LOC103102287	XP_007500842.2
LOC103102287	XP_007500841.2
LOC103102287	XP_056662984.1
LOC103102287	XP_056662985.1
LOC103102287	XP_007500840.2
LOC103101986	XP_016280224.1
LOC103101986	XP_016280225.1
LOC103101986	XP_016280223.1
EPHA3	XP_007500838.1
LOC100030698	XP_016280222.2
LOC103099479	XP_056663081.1
LOC103099479	XP_056663073.1
LOC103099479	XP_056663078.1
LOC103099479	XP_056663079.1
LOC103099479	XP_056663075.1
LOC103099479	XP_056663074.1
LOC103099479	XP_056663077.1
LOC103099479	XP_056663076.1
LOC103099479	XP_016280216.2
LOC103099479	XP_056663080.1
LOC103100453	XP_007500837.2
LOC103098694	XP_007500825.2
LOC103098694	XP_007500828.2
LOC103098694	XP_007500824.2
CSNKA2IP	XP_056663083.1
CSNKA2IP	XP_007500819.1
CSNKA2IP	XP_007500818.1
CSNKA2IP	XP_007500820.3
CSNKA2IP	XP_056663082.1
CSNKA2IP	XP_007500822.1
C8H3orf38	XP_007500814.1
C8H3orf38	XP_007500815.1
C8H3orf38	XP_056663093.1
ZNF654	XP_007500817.1
ZNF654	XP_007500816.2
CGGBP1	XP_001363801.1
CGGBP1	XP_016280212.1
HTR1F	XP_007500813.1
LOC100030355	XP_056664503.1
POU1F1	XP_056663117.1
CHMP2B	XP_001379842.2
LOC130455797	XP_056663119.1
VGLL3	XP_007500801.1
VGLL3	XP_007500802.1
VGLL3	XP_007500804.1
LOC103094428	XP_056663138.1
LOC103094428	XP_056663137.1
CADM2	XP_056663144.1
CADM2	XP_056663143.1
CADM2	XP_056663145.1
CADM2	XP_056663142.1
LOC100014048	XP_003341842.2
LOC100618303	XP_056664167.1
GBE1	XP_007500799.3
GBE1	XP_056663207.1
ROBO1	XP_056663805.1
ROBO1	XP_056663804.1
ROBO1	XP_056663807.1
ROBO1	XP_056663811.1
ROBO1	XP_056663814.1
ROBO1	XP_056663803.1
ROBO1	XP_056663810.1
ROBO1	XP_056663800.1
ROBO1	XP_056663801.1
ROBO1	XP_056663808.1
ROBO1	XP_056663812.1
ROBO1	XP_056663818.1
ROBO1	XP_056663802.1
ROBO1	XP_056663806.1
ROBO1	XP_056663817.1
ROBO1	XP_056663809.1
ROBO1	XP_056663816.1
ROBO1	XP_056663815.1
ROBO1	XP_056663819.1
ROBO1	XP_056663813.1
ROBO1	XP_056663820.1
ROBO1	XP_056663822.1
ROBO1	XP_056663821.1
ROBO2	XP_056663254.1
ROBO2	XP_056663255.1
ROBO2	XP_056663247.1
ROBO2	XP_056663251.1
ROBO2	XP_056663245.1
ROBO2	XP_056663243.1
ROBO2	XP_056663253.1
ROBO2	XP_056663242.1
ROBO2	XP_056663241.1
ROBO2	XP_056663239.1
ROBO2	XP_056663240.1
ROBO2	XP_056663244.1
ROBO2	XP_056663246.1
ROBO2	XP_056663250.1
ROBO2	XP_056663248.1
ROBO2	XP_056663252.1
ZNF717	XP_056663261.1
ZNF717	XP_056663257.1
ZNF717	XP_056663262.1
ZNF717	XP_056663260.1
ZNF717	XP_056663259.1
ZNF717	XP_056663258.1
ZNF717	XP_007500783.1
ZNF717	XP_056663263.1
ITIH6	XP_056665284.1
FGD1	XP_056665046.1
FGD1	XP_056665045.1
TSR2	XP_056665047.1
TSR2	XP_007506067.2
WNK3	XP_056665018.1
WNK3	XP_056665019.1
WNK3	XP_056665016.1
WNK3	XP_056665020.1
WNK3	XP_056665021.1
WNK3	XP_056665017.1
WNK3	XP_056665022.1
FAM120C	XP_056665037.1
FAM120C	XP_056665038.1
PHF8	XP_056665042.1
PHF8	XP_056665043.1
PHF8	XP_056665040.1
PHF8	XP_056665041.1
PHF8	XP_056665044.1
HUWE1	XP_007506051.1
HUWE1	XP_056664990.1
HUWE1	XP_056664993.1
HUWE1	XP_056664999.1
HUWE1	XP_056665012.1
HUWE1	XP_056665004.1
HUWE1	XP_016282620.1
HUWE1	XP_056665000.1
HUWE1	XP_007506052.1
HUWE1	XP_007506057.1
HUWE1	XP_016282625.1
HUWE1	XP_056665009.1
HUWE1	XP_007506055.1
HUWE1	XP_056665008.1
HUWE1	XP_016282622.1
HUWE1	XP_056665010.1
HUWE1	XP_056664995.1
HUWE1	XP_016282621.1
HUWE1	XP_056665007.1
HUWE1	XP_056664988.1
HUWE1	XP_056664994.1
HUWE1	XP_056665011.1
HUWE1	XP_056664996.1
HUWE1	XP_007506056.1
HUWE1	XP_016282623.1
HUWE1	XP_007506062.1
HUWE1	XP_056665013.1
HUWE1	XP_056665014.1
HUWE1	XP_056664986.1
HUWE1	XP_056664987.1
HUWE1	XP_056664992.1
HUWE1	XP_056664998.1
HUWE1	XP_056665002.1
HUWE1	XP_056665015.1
HUWE1	XP_056665005.1
HUWE1	XP_056664985.1
HUWE1	XP_056664991.1
HUWE1	XP_056665001.1
HUWE1	XP_056665003.1
HSD17B10	XP_001372437.1
RIBC1	XP_001372413.1
RIBC1	XP_007506050.1
IQSEC2	XP_056665029.1
IQSEC2	XP_056665032.1
IQSEC2	XP_056665031.1
IQSEC2	XP_056665023.1
IQSEC2	XP_056665024.1
IQSEC2	XP_056665025.1
IQSEC2	XP_056665026.1
IQSEC2	XP_056665033.1
IQSEC2	XP_056665027.1
IQSEC2	XP_056665028.1
IQSEC2	XP_056665030.1
KDM5C	XP_056665034.1
KDM5C	XP_056665035.1
KDM5C	XP_056665036.1
GPR173	XP_007507775.1
GPR173	XP_056665048.1
GPR173	XP_001372485.1
PPP1R3F	XP_007507774.2
FOXP3	XP_056665060.1
FOXP3	XP_056665055.1
FOXP3	XP_056665061.1
FOXP3	XP_056665056.1
FOXP3	XP_056665062.1
FOXP3	XP_056665057.1
FOXP3	XP_056665058.1
FOXP3	XP_056665059.1
CCDC22	XP_056665052.1
CCDC22	XP_056665054.1
CCDC22	XP_056665050.1
CCDC22	XP_056665051.1
CCDC22	XP_056665053.1
CCDC22	XP_056665049.1
CACNA1F	XP_056665286.1
SYP	XP_056665063.1
PRICKLE3	XP_056665287.1
PLP2	XP_056665066.1
PLP2	XP_056665064.1
PLP2	XP_056665067.1
PLP2	XP_056665065.1
CCDC120	XP_056665075.1
CCDC120	XP_056665073.1
CCDC120	XP_056665074.1
CCDC120	XP_056665072.1
CCDC120	XP_007507766.2
TFE3	XP_016282024.1
TFE3	XP_007507764.1
GRIPAP1	XP_001372150.2
GRIPAP1	XP_007507762.1
GRIPAP1	XP_056665068.1
GRIPAP1	XP_056665070.1
GRIPAP1	XP_016282018.1
GRIPAP1	XP_016282020.1
GRIPAP1	XP_016282019.1
GRIPAP1	XP_056665069.1
KCND1	XP_007507763.2
KCND1	XP_056665071.1
OTUD5	XP_056665076.1
OTUD5	XP_056665077.1
PIM2	XP_007507789.2
PIM2	XP_056665080.1
SLC35A2	XP_001372109.3
PQBP1	XP_016282031.1
PQBP1	XP_056665081.1
TIMM17B	XP_016282030.1
TIMM17B	XP_001372082.1
CDK20	XP_007507750.1
CDK20	XP_007507747.1
CDK20	XP_056665079.1
CDK20	XP_007507748.1
CDK20	XP_007507751.1
CDK20	XP_007507754.1
CDK20	XP_007507759.1
CDK20	XP_001363256.2
CDK20	XP_056665078.1
CDK20	XP_007507757.1
CDK20	XP_007507758.1
CDK20	XP_007507756.1
CDK20	XP_007507755.1
GATA1	XP_007507745.1
GATA1	XP_001372037.1
GATA1	XP_016282025.1
GATA1	XP_007507746.1
LOC100013032	XP_056665084.1
LOC100013032	XP_056665082.1
LOC100013032	XP_056665083.1
LOC103103943	XP_056665288.1
HDAC6	XP_056665085.1
HDAC6	XP_007507738.1
HDAC6	XP_007507737.1
HDAC6	XP_007507740.1
HDAC6	XP_007507741.1
HDAC6	XP_056665087.1
PORCN	XP_007507742.1
PORCN	XP_007507743.1
PORCN	XP_001371902.1
EBP	XP_056665090.1
EBP	XP_056665091.1
EBP	XP_056665088.1
TBC1D25	XP_007507734.1
TBC1D25	XP_007507735.1
SLC38A5	XP_007507733.1
WAS	XP_003342348.3
SUV39H1	XP_056665127.1
SUV39H1	XP_056665126.1
WDR13	XP_056665095.1
WDR13	XP_056665094.1
WDR13	XP_056665097.1
WDR13	XP_056665096.1
WDR13	XP_056665092.1
WDR13	XP_056665099.1
WDR13	XP_056665098.1
WDR13	XP_056665101.1
WDR13	XP_056665102.1
WDR13	XP_056665100.1
ZWINT	XP_007507731.2
GRM6	XP_001371698.2
GRM6	XP_007507730.1
GRM6	XP_007507729.1
ABT1	XP_001371676.1
LOC100018367	XP_056665104.1
LOC100018367	XP_007507727.1
LOC100018367	XP_007507726.1
LOC100018367	XP_007507728.1
LOC100018367	XP_056665105.1
CXXC1	XP_056665124.1
CXXC1	XP_056665123.1
CXXC1	XP_056665122.1
CXXC1	XP_056665120.1
CXXC1	XP_007507723.1
CXXC1	XP_056665121.1
CXXC1	XP_007507725.1
CXXC1	XP_056665119.1
CXXC1	XP_007507724.1
CXXC1	XP_007507720.1
CXXC1	XP_056665107.1
CXXC1	XP_056665117.1
CXXC1	XP_056665114.1
CXXC1	XP_056665118.1
CXXC1	XP_056665116.1
CXXC1	XP_056665109.1
CXXC1	XP_056665106.1
CXXC1	XP_056665108.1
CXXC1	XP_056665113.1
CXXC1	XP_056665110.1
CXXC1	XP_056665115.1
CXXC1	XP_056665112.1
CXXC1	XP_056665125.1
LOC103104959	XP_016282305.2
LOC103104959	XP_007507716.2
LOC103104959	XP_056665197.1
MON1B	XP_007507717.1
LOC103105282	XP_007507718.1
LOC103105282	XP_007507719.1
IMP4	XP_007507715.1
CCDC115	XP_007507714.1
RBM10	XP_056665654.1
RBM10	XP_056665656.1
RBM10	XP_056665652.1
RBM10	XP_056665655.1
RBM10	XP_056665653.1
RBM10	XP_056665651.1
UBA1	XP_056665643.1
UBA1	XP_056665649.1
UBA1	XP_056665640.1
UBA1	XP_056665645.1
UBA1	XP_056665648.1
UBA1	XP_056665642.1
UBA1	XP_056665646.1
UBA1	XP_056665641.1
UBA1	XP_056665644.1
UBA1	XP_056665650.1
USP11	XP_056665638.1
USP11	XP_056665639.1
CDK16	XP_056665659.1
CDK16	XP_056665664.1
CDK16	XP_056665660.1
CDK16	XP_056665667.1
CDK16	XP_056665666.1
CDK16	XP_007507712.1
CDK16	XP_056665663.1
CDK16	XP_056665658.1
CDK16	XP_001363085.3
CDK16	XP_056665661.1
CDK16	XP_007507710.1
CDK16	XP_056665662.1
CDK16	XP_007507711.1
UXT	XP_056665669.1
ELK1	XP_016282298.1
ELK1	XP_016282301.1
ELK1	XP_016282302.1
ELK1	XP_016282303.1
ELK1	XP_016282300.1
ELK1	XP_003342362.2
ELK1	XP_007507703.1
ELK1	XP_016282299.1
CFP	XP_016282297.1
CFP	XP_001371216.2
SYN1	XP_056665382.1
SYN1	XP_056665383.1
ARAF	XP_056665391.1
ARAF	XP_056665390.1
ARAF	XP_056665385.1
ARAF	XP_056665384.1
ARAF	XP_056665389.1
ARAF	XP_056665386.1
LOC100012619	XP_056665392.1
LOC100017583	XP_001371099.2
KLF8	XP_007507688.1
KLF8	XP_007507693.1
KLF8	XP_056665281.1
KLF8	XP_007507687.1
KLF8	XP_007507690.1
KLF8	XP_056665280.1
KLF8	XP_007507689.1
KLF8	XP_056665279.1
LOC100017359	XP_056665282.1
LOC100017154	XP_007507686.1
LOC100017154	XP_007507685.1
LOC100016638	XP_007507684.1
LOC100015861	XP_056665289.1
LOC103098391	XP_056665620.1
EFNB1	XP_056665598.1
LOC103098855	XP_007507683.3
LOC130456148	XP_056665406.1
LOC130456148	XP_056665405.1
LOC130456148	XP_056665404.1
LOC130456148	XP_056665403.1
LOC130456148	XP_056665401.1
NALF2	XP_007507682.2
EDA	XP_056664760.1
EDA	XP_056664761.1
EDA	XP_007507782.2
EDA	XP_056664759.1
LOC100014456	XP_056664762.1
LOC100014456	XP_056664763.1
LOC100014456	XP_056664764.1
LOC103098002	XP_007507679.3
IGBP1	XP_007507680.1
DGAT2L6	XP_007507677.2
DGAT2L6	XP_007507676.2
AWAT1	XP_056665304.1
P2RY4	XP_001362915.1
ARR3	XP_007507671.2
KIF4A	XP_007507669.1
KIF4A	XP_056665315.1
KIF4A	XP_007507670.1
KIF4A	XP_007507668.1
KIF4A	XP_001368413.2
KIF4A	XP_016282294.1
KIF4A	XP_056665314.1
PDZD11	XP_007507667.1
PDZD11	XP_007507666.1
PDZD11	XP_056665316.1
PDZD11	XP_007507665.1
PDZD11	XP_001362829.1
GDPD2	XP_056665818.1
GDPD2	XP_056665819.1
DLG3	XP_056665260.1
DLG3	XP_056665262.1
DLG3	XP_056665263.1
DLG3	XP_007507664.2
DLG3	XP_056665259.1
DLG3	XP_056665264.1
DLG3	XP_056665267.1
DLG3	XP_056665266.1
DLG3	XP_056665265.1
TEX11	XP_056665447.1
TEX11	XP_056665448.1
TEX11	XP_056665449.1
TEX11	XP_056665446.1
TEX11	XP_056665450.1
SLC7A3	XP_001368070.1
SNX12	XP_007507661.1
SNX12	XP_056665252.1
SNX12	XP_007507660.1
FOXO4	XP_056665439.1
FOXO4	XP_056665440.1
CXHXorf65	XP_056665442.1
CXHXorf65	XP_056665441.1
IL2RG	XP_056665498.1
IL2RG	XP_056665499.1
IL2RG	XP_056665497.1
LOC100013374	XP_056665466.1
LOC100013374	XP_056665470.1
LOC100013374	XP_056665467.1
LOC100013374	XP_056665471.1
LOC100013374	XP_056665468.1
LOC100013374	XP_056665472.1
LOC100013374	XP_056665469.1
LOC100013374	XP_056665473.1
LOC100013374	XP_056665462.1
LOC100013374	XP_056665463.1
LOC100013374	XP_056665464.1
LOC100013374	XP_056665465.1
LOC100013374	XP_001362404.2
NLGN3	XP_007507644.1
NLGN3	XP_007507643.1
NLGN3	XP_016282013.1
NLGN3	XP_056664674.1
NLGN3	NP_001165304.1
GJB1	XP_007507652.1
GJB1	XP_007507654.1
GJB1	XP_016282291.1
GJB1	XP_007507653.1
GJB1	XP_056665502.1
GJB1	XP_056665501.1
GJB1	XP_007507650.1
GJB1	XP_007507651.1
GJB1	XP_007507655.1
GJB1	XP_001362566.1
ZMYM3	XP_056665477.1
ZMYM3	XP_056665481.1
ZMYM3	XP_056665476.1
ZMYM3	XP_056665479.1
ZMYM3	XP_056665480.1
ZMYM3	XP_056665478.1
ZMYM3	XP_056665482.1
ITGB1BP2	XP_056665494.1
ITGB1BP2	XP_056665496.1
ITGB1BP2	XP_056665493.1
ITGB1BP2	XP_056665495.1
LOC100013158	XP_007507647.1
LOC100013158	XP_056665503.1
TAF1	XP_016282290.2
TAF1	XP_016282279.2
TAF1	XP_016282286.2
TAF1	XP_016282282.2
TAF1	XP_016282281.2
TAF1	XP_016282287.2
TAF1	XP_056665474.1
TAF1	XP_016282280.2
TAF1	XP_016282285.2
TAF1	XP_016282284.2
TAF1	XP_016282283.2
TAF1	XP_016282288.2
TAF1	XP_056665475.1
TAF1	XP_016282289.2
TAF1	XP_007507648.3
OGT	XP_001362317.2
GCNA	XP_056665488.1
GCNA	XP_056665491.1
GCNA	XP_056665484.1
GCNA	XP_056665486.1
GCNA	XP_056665485.1
GCNA	XP_056665490.1
GCNA	XP_056665492.1
GCNA	XP_056665489.1
CXCR3	XP_056665483.1
ERCC6L	XP_001372665.3
PIN4	XP_001372681.2
NHSL2	XP_056665505.1
NHSL2	XP_056665504.1
NHSL2	XP_007507794.2
NHSL2	XP_016282307.2
NHSL2	XP_016282308.2
NHSL2	XP_016282306.2
NHSL2	XP_056665506.1
LOC103106417	XP_007507795.2
LOC103106417	XP_056665408.1
LOC103106417	XP_007507796.2
RPS4X	NP_001028159.1
CITED1	XP_016282309.2
PHKA1	XP_056665211.1
PHKA1	XP_056665208.1
PHKA1	XP_056665207.1
PHKA1	XP_056665210.1
PHKA1	XP_056665209.1
LOC100020545	XP_056665213.1
BMP15	XP_056665212.1
SHROOM4	XP_056665144.1
SHROOM4	XP_007507799.2
SHROOM4	XP_007507801.2
SHROOM4	XP_007507800.2
DGKK	XP_056665305.1
CCNB3	XP_056665399.1
CCNB3	XP_056665398.1
CCNB3	XP_007507802.1
AKAP4	XP_007507803.2
LOC100027207	XP_056665531.1
LOC100027207	XP_056665532.1
LOC100027207	XP_056665535.1
LOC100027207	XP_056665536.1
LOC100027207	XP_056665530.1
LOC100027207	XP_056665534.1
LOC100027207	XP_056665533.1
CLCN5	XP_007507806.2
CLCN5	XP_007507807.2
CLCN5	XP_056664702.1
CLCN5	XP_056664700.1
CLCN5	XP_007507808.1
CLCN5	XP_056664704.1
CLCN5	XP_016282312.1
CLCN5	XP_056664701.1
CLCN5	XP_007507809.1
CLCN5	XP_007507811.1
CLCN5	XP_007507810.1
RRAGB	XP_056664710.1
RRAGB	XP_056664707.1
RRAGB	XP_056664708.1
RRAGB	XP_056664706.1
RRAGB	XP_056664705.1
RRAGB	XP_056664715.1
RRAGB	XP_056664713.1
RRAGB	XP_056664714.1
RRAGB	XP_056664709.1
RRAGB	XP_056664712.1
LOC103097893	XP_007507821.2
TRO	XP_007507813.2
TRO	XP_056665313.1
TRO	XP_056665312.1
LOC103096080	XP_007507815.1
LOC103096080	XP_016282314.1
LOC103096080	XP_016282313.1
PFKFB1	XP_001363907.1
PFKFB1	XP_007507818.1
PFKFB1	XP_001363820.1
PFKFB1	XP_007507817.1
LOC130456176	XP_056665743.1
LOC100012947	XP_056665744.1
LOC103103754	XP_056665746.1
APEX2	XP_001367276.1
ALAS2	XP_003342346.2
ALAS2	XP_056665748.1
ALAS2	XP_056665747.1
LOC103102680	XP_007507633.2
LOC103102680	XP_007507634.1
LOC103102680	XP_056665751.1
LOC103102680	XP_056665752.1
LOC103102680	XP_016282273.1
LOC103102680	XP_007507635.1
LOC130456177	XP_056665749.1
LOC100617240	XP_056665753.1
LOC100617195	XP_007507630.1
PAK3	XP_056665755.1
PAK3	XP_056665764.1
PAK3	XP_056665766.1
PAK3	XP_056665756.1
PAK3	XP_056665765.1
PAK3	XP_056665767.1
PAK3	XP_056665763.1
PAK3	XP_056665758.1
PAK3	XP_056665760.1
PAK3	XP_056665759.1
PAK3	XP_056665761.1
PAK3	XP_056665762.1
PAK3	XP_056665769.1
PAK3	XP_056665770.1
PAK3	XP_056665771.1
PAK3	XP_056665768.1
PAK3	XP_056665772.1
PAK3	XP_007507623.1
PAK3	XP_056665757.1
CAPN6	XP_007507622.1
DCX	XP_056665776.1
DCX	XP_056665773.1
DCX	XP_056665774.1
DCX	XP_056665775.1
LOC130456135	XP_056665306.1
LOC103105011	XP_056665735.1
LOC103099836	XP_007507617.1
LOC103099653	XP_007507616.1
LOC103099269	XP_007507614.1
LOC103099085	XP_007507613.1
LOC100619965	XP_003342343.2
LOC100619965	XP_007507612.1
LOC103098000	XP_007507611.2
TRPC5	XP_056665784.1
LHFPL1	XP_001365646.2
AMOT	XP_007507605.1
AMOT	XP_056665375.1
AMOT	XP_056665378.1
AMOT	XP_056665377.1
AMOT	XP_007507608.1
AMOT	XP_056665379.1
AMOT	XP_056665376.1
LOC100616968	XP_056665400.1
LOC100011378	XP_056665740.1
HTR2C	XP_007507596.1
HTR2C	XP_007507597.1
HTR2C	XP_056665454.1
HTR2C	XP_001364687.2
IL13RA2	XP_007507595.1
LRCH2	XP_056665348.1
LRCH2	XP_056665347.1
LRCH2	XP_056665350.1
LRCH2	XP_056665349.1
LOC103104288	XP_056665308.1
PLS3	XP_007507589.1
PLS3	XP_056665275.1
LOC103104122	XP_007507637.2
AGTR2	XP_007507587.1
AGTR2	XP_056665816.1
SLC6A14	XP_001363670.2
KLHL13	XP_056665576.1
KLHL13	XP_056665567.1
KLHL13	XP_056665577.1
KLHL13	XP_007507827.1
KLHL13	XP_056665560.1
KLHL13	XP_007507826.1
KLHL13	XP_056665563.1
KLHL13	XP_056665575.1
KLHL13	XP_056665568.1
KLHL13	XP_056665578.1
KLHL13	XP_056665569.1
KLHL13	XP_056665580.1
KLHL13	XP_056665574.1
KLHL13	XP_056665572.1
KLHL13	XP_056665562.1
KLHL13	XP_056665570.1
KLHL13	XP_056665573.1
KLHL13	XP_007507829.1
KLHL13	XP_056665566.1
KLHL13	XP_056665564.1
KLHL13	XP_003342366.1
KLHL13	XP_007507831.1
KLHL13	XP_056665565.1
LOC100010208	XP_056665581.1
LOC100022505	XP_056665582.1
WDR44	XP_001374369.1
DOCK11	XP_001364232.1
DOCK11	XP_007507834.1
IL13RA1	XP_001374418.2
IL13RA1	XP_007507833.1
SLC25A53	XP_056665256.1
SLC25A53	XP_007507835.2
SLC25A53	XP_056665257.1
SLC25A53	XP_056665255.1
RAB9B	XP_007507836.1
PLP1	XP_007507838.1
PLP1	XP_007507839.1
LOC100022755	XP_056664766.1
LOC100022755	XP_056664767.1
GLA	XP_001374517.2
RPL36A	XP_056664723.1
BTK	XP_056664720.1
BTK	XP_056664721.1
BTK	XP_056664722.1
TIMM8A	XP_003342367.1
TIMM8A	XP_007507842.1
LOC100022920	XP_007507840.1
LOC100022920	XP_001374618.2
LOC100022920	XP_007507841.1
TAF7L	XP_007507845.1
TAF7L	XP_056665553.1
TAF7L	XP_001364310.1
TAF7L	XP_056665554.1
TAF7L	XP_056665555.1
TAF7L	XP_056665556.1
DRP2	XP_001364381.2
DRP2	XP_007507847.2
DRP2	XP_056665742.1
CENPI	XP_056665364.1
CENPI	XP_001374681.3
CENPI	XP_007507848.1
CENPI	XP_056665363.1
TMEM35A	XP_001374723.1
XKRX	XP_056665733.1
XKRX	XP_056665732.1
XKRX	XP_056665734.1
XKRX	XP_056665730.1
CSTF2	XP_007507849.1
CSTF2	XP_001364467.1
CSTF2	XP_056665151.1
CSTF2	XP_007507850.1
CSTF2	XP_007507852.1
CSTF2	XP_056665149.1
CSTF2	XP_056665150.1
LOC100023277	XP_001374866.1
SYTL4	XP_007507853.1
SYTL4	XP_007507855.1
SRPX2	XP_007507858.1
SRPX2	XP_056665285.1
TSPAN6	XP_056665328.1
TNMD	XP_056664765.1
PCDH19	XP_056665622.1
PCDH19	XP_056665623.1
PCDH19	XP_007507578.2
PCDH19	XP_056665625.1
LOC100009905	XP_056665738.1
LOC100009905	XP_056665736.1
LOC100009905	XP_056665737.1
LOC100010218	XP_056665225.1
LOC100010218	XP_056665219.1
LOC100010218	XP_056665222.1
LOC100010218	XP_056665233.1
LOC100010218	XP_056665237.1
LOC100010218	XP_056665227.1
LOC100010218	XP_056665229.1
LOC100010218	XP_056665223.1
LOC100010218	XP_056665234.1
LOC100010218	XP_056665239.1
LOC100010218	XP_056665226.1
LOC100010218	XP_056665230.1
LOC100010218	XP_056665228.1
LOC100010218	XP_056665214.1
LOC100010218	XP_056665215.1
LOC100010218	XP_056665224.1
LOC100010218	XP_056665235.1
LOC100010218	XP_056665221.1
LOC100010218	XP_056665231.1
LOC100010218	XP_056665220.1
LOC100010218	XP_056665218.1
LOC100010218	XP_056665232.1
LOC100010218	XP_056665236.1
LOC100010043	XP_056665329.1
LOC130456140	XP_056665332.1
LOC100021792	XP_016282318.1
DIAPH2	XP_056665128.1
DIAPH2	XP_056665131.1
DIAPH2	XP_056665129.1
DIAPH2	XP_056665130.1
DIAPH2	XP_056665132.1
LOC130456121	XP_056665133.1
LOC100022011	XP_056664794.1
LOC130453566	XP_056665702.1
LOC100023430	XP_056664719.1
LOC100023399	XP_056664718.1
LOC103101665	XP_007507574.1
LOC103101849	XP_016282257.1
SPACA4	XP_007507575.1
LOC100023040	XP_056665636.1
LOC100022980	XP_001374661.2
LOC100022919	XP_056664887.1
LOC100022865	XP_056664884.1
LOC100022865	XP_056664886.1
LOC100022865	XP_056664885.1
LOC107650305	XP_056665813.1
LOC107650348	XP_056665460.1
LOC100013839	XP_056665461.1
LOC100619478	XP_056665333.1
LOC103104897	XP_056665334.1
LOC100013639	XP_056665616.1
LOC100013600	XP_056664734.1
LOC100020116	XP_056665632.1
LOC100010863	XP_056665855.1
KLHL4	XP_056665196.1
LOC100619821	XP_016282628.2
LOC100012206	XP_016282251.2
LOC100018560	XP_056664757.1
DACH2	XP_056664981.1
DACH2	XP_056664982.1
DACH2	XP_016282249.2
DACH2	XP_007507490.2
DACH2	XP_007507489.2
DACH2	XP_007507487.2
DACH2	XP_056664979.1
DACH2	XP_056664977.1
DACH2	XP_007507491.2
DACH2	XP_056664976.1
DACH2	XP_056664975.1
DACH2	XP_007507488.2
DACH2	XP_056664980.1
DACH2	XP_056664978.1
CHM	XP_056664950.1
CHM	XP_056664949.1
CHM	XP_056664951.1
CHM	XP_056664952.1
CHM	XP_056664953.1
LOC100018138	XP_056664954.1
POF1B	XP_007507472.1
ZNF711	XP_016282238.1
ZNF711	XP_056664942.1
ZNF711	XP_003342335.2
ZNF711	XP_056664943.1
ZNF711	XP_007507473.1
ZNF711	XP_016282236.1
ZNF711	XP_007507479.2
ZNF711	XP_056664944.1
ZNF711	XP_016282239.1
ZNF711	XP_016282241.1
ZNF711	XP_056664945.1
ZNF711	XP_016282240.1
ZNF711	XP_056664947.1
ZNF711	XP_056664946.1
ZNF711	XP_016282243.1
ZNF711	XP_016282242.1
LOC100617106	XP_003342337.1
LOC100617106	XP_056664948.1
SATL1	XP_007507470.2
SATL1	XP_007507468.2
APOOL	XP_056664956.1
APOOL	XP_007507467.1
APOOL	XP_056664955.1
APOOL	XP_001371287.3
APOOL	XP_007507466.1
LOC103106019	XP_056664936.1
LOC103106019	XP_056664932.1
LOC103106019	XP_056664941.1
